name,folder,bytes,account_id,performance_id,fs,samp_len,ratio,birth_year,gender,device_os,headphones,city_id,locale,country,latitude,longitude,creation_timestamp,perf,negpeak,pospeak,intropow,restpow,clean,trash,nfiles,nclean,evalTrim_exists,countryNum,localeNum
100594858_13449433.wav,/usr/ccrma/media/projects/jordan/Datasets/DAMP-AG/audio/wav,1084143,100330698,100594858_13449433 ,22050,4215296,0.0011,NaN,N,iOS    ,NaN,NaN,en_US      ,US  ,NaN,NaN,1374680123,100594858_13449433.wav,-0.3337,0.3343,0.3408,314.5831,PRETTYClean,NaN,7269,5961,1,104,83
100610165_13705827.wav,/usr/ccrma/media/projects/jordan/Datasets/DAMP-AG/audio/wav,1097547,100609275,100610165_13705827 ,22050,4215296,0.0123,1959,M,iOS    ,NaN,NaN,en_US      ,US  ,36.57,-86.29,1374899446,100610165_13705827.wav,-0.3004,0.3258,1.6535,134.2641,PRETTYClean,NaN,7310,5989,1,104,83
100646592_13817903.wav,/usr/ccrma/media/projects/jordan/Datasets/DAMP-AG/audio/wav,1069943,100652334,100646592_13817903 ,22050,4215296,0.0009,NaN,N,iOS    ,NaN,NaN,en_US      ,US  ,41.06,-74.28,1375022813,100646592_13817903.wav,-0.2287,0.2010,0.1550,180.6494,PRETTYClean,NaN,14813,12143,1,104,83
100719002_13491088.wav,/usr/ccrma/media/projects/jordan/Datasets/DAMP-AG/audio/wav,1124619,100716256,100719002_13491088 ,22050,4214784,0.0352,NaN,N,iOS    ,NaN,NaN,en_US      ,US  ,NaN,NaN,1374708383,100719002_13491088.wav,-0.2781,0.3314,7.5195,213.9211,PRETTYClean,NaN,8403,6880,1,104,83
100797736_14483363.wav,/usr/ccrma/media/projects/jordan/Datasets/DAMP-AG/audio/wav,1080757,100798593,100797736_14483363 ,22050,4214784,0.0019,NaN,N,iOS    ,NaN,NaN,en_US      ,US  ,40.6,-74.64,1375629214,100797736_14483363.wav,-0.4204,0.5412,1.5867,848.3943,PRETTYClean,NaN,9875,8081,1,104,83
100803676_110648713.wav,/usr/ccrma/media/projects/jordan/Datasets/DAMP-AG/audio/wav,1028228,100805576,100803676_110648713,22050,4214400,0.0002,1974,F,iOS    ,1,4869195,en_US      ,US  ,41.77,-91.68,1426469763,100803676_110648713.wav,-0.1521,0.1241,0.0256,141.4243,PRETTYClean,NaN,6182,5094,1,104,83
100808334_13451700.wav,/usr/ccrma/media/projects/jordan/Datasets/DAMP-AG/audio/wav,1075496,100806604,100808334_13451700 ,22050,4214784,0.0002,NaN,N,iOS    ,NaN,NaN,en_US      ,US  ,NaN,NaN,1374681849,100808334_13451700.wav,-0.4949,0.4760,0.1717,988.6230,PRETTYClean,NaN,537,437,1,104,83
100833904_168478300.wav,/usr/ccrma/media/projects/jordan/Datasets/DAMP-AG/audio/wav,1077223,100833942,100833904_168478300,22050,4214784,0.0028,1990,F,iOS    ,1,4348599,en_US      ,US  ,38.99,-77.11,1441833581,100833904_168478300.wav,-0.2177,0.1978,0.2782,99.9861,PRETTYClean,NaN,16992,13931,1,104,83
100875312_13479098.wav,/usr/ccrma/media/projects/jordan/Datasets/DAMP-AG/audio/wav,1089351,100874438,100875312_13479098 ,22050,4215808,0.0341,NaN,N,iOS    ,NaN,NaN,en_US      ,US  ,40.02,-85.98,1374700511,100875312_13479098.wav,-0.5249,0.5726,18.1833,532.5372,PRETTYClean,NaN,1424,1176,1,104,83
100881623_23947710.wav,/usr/ccrma/media/projects/jordan/Datasets/DAMP-AG/audio/wav,1126423,100887298,100881623_23947710 ,22050,4214400,0.0005,1976,M,iOS    ,1,6150174,en_CA      ,CA  ,44.9,-76.02,1386131668,100881623_23947710.wav,-1.0000,1.0000,1.3518,2886.2717,PRETTYClean,NaN,13148,10761,1,14,25
100913724_31911515.wav,/usr/ccrma/media/projects/jordan/Datasets/DAMP-AG/audio/wav,1121061,100914639,100913724_31911515 ,22050,4214528,0.0007,1987,M,iOS    ,1,NaN,en_US      ,US  ,38.83,-77.12,1392431226,100913724_31911515.wav,-0.6216,0.4353,0.4381,635.7069,PRETTYClean,NaN,17269,14162,1,104,83
100913724_33419883.wav,/usr/ccrma/media/projects/jordan/Datasets/DAMP-AG/audio/wav,1113285,100914639,100913724_33419883 ,22050,4214400,0.0006,1987,M,iOS    ,1,NaN,en_US      ,US  ,38.83,-77.12,1393618771,100913724_33419883.wav,-0.9655,0.7071,0.9715,1602.0863,PRETTYClean,NaN,244,209,1,104,83
100924597_137689990.wav,/usr/ccrma/media/projects/jordan/Datasets/DAMP-AG/audio/wav,1060734,100923829,100924597_137689990,22050,4215296,0.0001,2001,M,iOS    ,1,NaN,en_US      ,US  ,41.23,-74.52,1434931007,100924597_137689990.wav,-0.1736,0.2026,0.0061,84.2496,PRETTYClean,NaN,17451,14311,1,104,83
100927035_143049118.wav,/usr/ccrma/media/projects/jordan/Datasets/DAMP-AG/audio/wav,1060960,100927058,100927035_143049118,22050,4215040,0.0001,1994,F,iOS    ,1,4685907,en_US      ,US  ,33.21,-97.16,1436398184,100927035_143049118.wav,-1.0000,0.9728,0.1362,1117.8086,PRETTYClean,NaN,15257,12512,1,104,83
100929465_13510526.wav,/usr/ccrma/media/projects/jordan/Datasets/DAMP-AG/audio/wav,1061569,100928585,100929465_13510526 ,22050,4215808,0.0059,NaN,N,iOS    ,NaN,NaN,en_US      ,US  ,NaN,NaN,1374720854,100929465_13510526.wav,-0.1215,0.1106,0.2660,44.8982,PRETTYClean,NaN,10512,8590,1,104,83
100944959_31408123.wav,/usr/ccrma/media/projects/jordan/Datasets/DAMP-AG/audio/wav,1095111,100948253,100944959_31408123 ,22050,4214784,0.0012,NaN,N,iOS    ,1,NaN,en_US      ,US  ,27.06,-82.16,1391994286,100944959_31408123.wav,-0.6303,0.5833,0.4479,384.2323,PRETTYClean,NaN,948,786,1,104,83
100950773_22975448.wav,/usr/ccrma/media/projects/jordan/Datasets/DAMP-AG/audio/wav,1024825,100954058,100950773_22975448 ,22050,4214656,0.0003,NaN,N,iOS    ,1,NaN,en_US      ,US  ,40.84,-73.89,1385138888,100950773_22975448.wav,-0.0575,0.0386,0.0068,19.5953,PRETTYClean,NaN,576,471,1,104,83
100985136_55416202.wav,/usr/ccrma/media/projects/jordan/Datasets/DAMP-AG/audio/wav,1059993,100979964,100985136_55416202 ,22050,4214528,0.0011,1967,F,iOS    ,1,NaN,en_US      ,US  ,46.58,-120.58,1405916810,100985136_55416202.wav,-0.2435,0.2218,0.1729,153.9890,PRETTYClean,NaN,15024,12325,1,104,83
100992845_200619044.wav,/usr/ccrma/media/projects/jordan/Datasets/DAMP-AG/audio/wav,1075866,100998519,100992845_200619044,22050,4214784,0,NaN,N,iOS    ,1,2644305,en_GB      ,GB  ,53.53,-2.42,1447003581,100992845_200619044.wav,-1.0000,0.9925,0.0602,2560.2632,PRETTYClean,NaN,2895,2379,1,37,37
101016666_37475717.wav,/usr/ccrma/media/projects/jordan/Datasets/DAMP-AG/audio/wav,1040777,101016691,101016666_37475717 ,22050,4214528,0,1965,F,iOS    ,1,NaN,en_US      ,US  ,29.44,-98.69,1396908796,101016666_37475717.wav,-0.3388,0.1753,0.0045,270.8605,PRETTYClean,NaN,7036,5777,1,104,83
101016666_42558595.wav,/usr/ccrma/media/projects/jordan/Datasets/DAMP-AG/audio/wav,1039071,101016691,101016666_42558595 ,22050,4214528,0,1965,F,iOS    ,1,NaN,en_US      ,US  ,29.44,-98.69,1400279235,101016666_42558595.wav,-0.2914,0.1892,0.0111,275.3569,PRETTYClean,NaN,15867,13015,1,104,83
101053102_33803534.wav,/usr/ccrma/media/projects/jordan/Datasets/DAMP-AG/audio/wav,1072265,101054137,101053102_33803534 ,22050,4214528,0,2001,F,iOS    ,1,NaN,en_US      ,US  ,44.08,-88.57,1393893462,101053102_33803534.wav,-0.9584,1.0000,0.2522,5265.7099,PRETTYClean,NaN,14362,11764,1,104,83
101057218_15800343.wav,/usr/ccrma/media/projects/jordan/Datasets/DAMP-AG/audio/wav,1101144,101059137,101057218_15800343 ,22050,4215808,0.0077,1992,M,iOS    ,NaN,4721504,en_US      ,US  ,32.55,-98.5,1376880031,101057218_15800343.wav,-0.4640,0.4727,4.8881,635.9213,PRETTYClean,NaN,16860,13825,1,104,83
101062284_13556536.wav,/usr/ccrma/media/projects/jordan/Datasets/DAMP-AG/audio/wav,1104892,101057975,101062284_13556536 ,22050,4214784,0.0004,NaN,N,iOS    ,NaN,NaN,en_US      ,US  ,38.68,-92.13,1374776198,101062284_13556536.wav,-0.3220,0.5763,0.1283,295.1820,PRETTYClean,NaN,14153,11595,1,104,83
101076732_13932787.wav,/usr/ccrma/media/projects/jordan/Datasets/DAMP-AG/audio/wav,1081996,101077519,101076732_13932787 ,22050,4215296,0.0024,NaN,N,iOS    ,NaN,NaN,en_US      ,US  ,41.07,-85.27,1375127756,101076732_13932787.wav,-1.0000,0.6978,4.0745,1723.0912,PRETTYClean,NaN,3754,3089,1,104,83
101094153_13997220.wav,/usr/ccrma/media/projects/jordan/Datasets/DAMP-AG/audio/wav,1078278,101097047,101094153_13997220 ,22050,4214784,0.0037,NaN,N,iOS    ,NaN,NaN,en_US      ,US  ,NaN,NaN,1375180932,101094153_13997220.wav,-0.2166,0.1579,0.6712,182.4640,PRETTYClean,NaN,13631,11164,1,104,83
101125946_122728369.wav,/usr/ccrma/media/projects/jordan/Datasets/DAMP-AG/audio/wav,999729,101129128,101125946_122728369,22050,4214912,0,1986,F,iOS    ,1,NaN,en_GB      ,GB  ,53.91,-1.7,1430167255,101125946_122728369.wav,-0.5454,0.6389,0.0283,1975.4448,PRETTYClean,NaN,14370,11770,1,37,37
101125946_123981048.wav,/usr/ccrma/media/projects/jordan/Datasets/DAMP-AG/audio/wav,1016556,101129128,101125946_123981048,22050,4214400,0.0001,1986,F,iOS    ,1,NaN,en_GB      ,GB  ,53.91,-1.7,1430598554,101125946_123981048.wav,-0.4711,0.6279,0.0534,1012.9463,PRETTYClean,NaN,14705,12050,1,37,37
101126819_14390925.wav,/usr/ccrma/media/projects/jordan/Datasets/DAMP-AG/audio/wav,1067414,63114347,101126819_14390925 ,22050,4215296,0.015,1999,M,iOS    ,NaN,NaN,en_US      ,US  ,NaN,NaN,1375534470,101126819_14390925.wav,-0.1358,0.1323,1.0528,70.1903,PRETTYClean,NaN,3335,2738,1,104,83
101143926_17444748.wav,/usr/ccrma/media/projects/jordan/Datasets/DAMP-AG/audio/wav,1023711,101146762,101143926_17444748 ,22050,4214656,0.0001,1982,F,iOS    ,NaN,NaN,en_US      ,US  ,30.15,-90.91,1379103659,101143926_17444748.wav,-0.4587,0.3347,0.0246,427.6157,PRETTYClean,NaN,11403,9342,1,104,83
101145215_13679229.wav,/usr/ccrma/media/projects/jordan/Datasets/DAMP-AG/audio/wav,1043649,101148031,101145215_13679229 ,22050,4215808,0.0074,NaN,N,iOS    ,NaN,NaN,en_US      ,US  ,NaN,NaN,1374880784,101145215_13679229.wav,-0.1400,0.1304,0.5846,78.6683,PRETTYClean,NaN,10321,8433,1,104,83
101179837_14796926.wav,/usr/ccrma/media/projects/jordan/Datasets/DAMP-AG/audio/wav,1081776,101183080,101179837_14796926 ,22050,4214784,0.0039,NaN,N,iOS    ,NaN,NaN,en_US      ,US  ,NaN,NaN,1375911332,101179837_14796926.wav,-0.4739,0.4755,4.2732,1091.8329,PRETTYClean,NaN,14310,11722,1,104,83
101186212_33104041.wav,/usr/ccrma/media/projects/jordan/Datasets/DAMP-AG/audio/wav,1104295,102602893,101186212_33104041 ,22050,4215040,0.0004,1980,F,iOS    ,1,4801966,en_US      ,US  ,38.21,-81.52,1393309943,101186212_33104041.wav,-0.6486,0.8683,0.5599,1519.2196,PRETTYClean,NaN,7755,6365,1,104,83
101245524_13632067.wav,/usr/ccrma/media/projects/jordan/Datasets/DAMP-AG/audio/wav,1055037,64197870,101245524_13632067 ,22050,4214784,0,1987,F,iOS    ,NaN,NaN,en_US      ,US  ,36.27,-78.21,1374846267,101245524_13632067.wav,-0.3496,0.2533,0.0122,595.1552,PRETTYClean,NaN,10958,8976,1,104,83
101280636_99985184.wav,/usr/ccrma/media/projects/jordan/Datasets/DAMP-AG/audio/wav,1045924,101279740,101280636_99985184 ,22050,4215040,0.0001,1980,F,iOS    ,1,NaN,en_US      ,US  ,41.77,-91.68,1423600266,101280636_99985184.wav,-0.1937,0.2351,0.0163,237.2236,PRETTYClean,NaN,2053,1705,1,104,83
101319560_102190792.wav,/usr/ccrma/media/projects/jordan/Datasets/DAMP-AG/audio/wav,1047436,14779021,101319560_102190792,22050,4214784,0,NaN,F,iOS    ,1,7261282,en_US      ,US  ,31.87,-106.42,1424156735,101319560_102190792.wav,-0.3212,0.3022,0.0088,176.5784,PRETTYClean,NaN,12511,10247,1,104,83
101319699_190110246.wav,/usr/ccrma/media/projects/jordan/Datasets/DAMP-AG/audio/wav,1069408,101317843,101319699_190110246,22050,4214656,0.0005,1963,F,iOS    ,1,4322048,en_US      ,US  ,31.25,-92.2,1445508129,101319699_190110246.wav,-0.2386,0.1497,0.0830,179.3347,PRETTYClean,NaN,5087,4176,1,104,83
101333420_21805064.wav,/usr/ccrma/media/projects/jordan/Datasets/DAMP-AG/audio/wav,1100898,101328464,101333420_21805064 ,22050,4215552,0.001,1980,F,iOS    ,NaN,NaN,en_US      ,US  ,NaN,NaN,1383923523,101333420_21805064.wav,-0.6518,0.4591,1.6967,1686.8002,PRETTYClean,NaN,9100,7443,1,104,83
101369296_15548938.wav,/usr/ccrma/media/projects/jordan/Datasets/DAMP-AG/audio/wav,1093106,43204078,101369296_15548938 ,22050,4214528,0.0003,1982,F,iOS    ,NaN,4315350,en_US      ,US  ,31.41,-92.48,1376624917,101369296_15548938.wav,-0.9557,0.6811,0.9635,3754.8085,PRETTYClean,NaN,16130,13230,1,104,83
101369296_93465712.wav,/usr/ccrma/media/projects/jordan/Datasets/DAMP-AG/audio/wav,1059187,43204078,101369296_93465712 ,22050,4214656,0,1982,F,iOS    ,1,NaN,en_US      ,US  ,31.4,-92.48,1421776496,101369296_93465712.wav,-0.5920,0.5236,0.0229,1615.3721,PRETTYClean,NaN,13880,11370,1,104,83
101380627_13919198.wav,/usr/ccrma/media/projects/jordan/Datasets/DAMP-AG/audio/wav,1130851,101380635,101380627_13919198 ,22050,4214784,0,NaN,M,iOS    ,NaN,NaN,en_US      ,US  ,38.04,-121.26,1375119872,101380627_13919198.wav,-1.0000,1.0000,0.0953,3186.5895,PRETTYClean,NaN,14982,12291,1,104,83
101419870_65214364.wav,/usr/ccrma/media/projects/jordan/Datasets/DAMP-AG/audio/wav,1111433,101422178,101419870_65214364 ,22050,4214784,0.0001,1970,F,iOS    ,1,NaN,en_US      ,US  ,32.26,-110.96,1410973031,101419870_65214364.wav,-1.0000,1.0000,1.5129,10382.4778,PRETTYClean,NaN,12805,10483,1,104,83
101494139_18342264.wav,/usr/ccrma/media/projects/jordan/Datasets/DAMP-AG/audio/wav,1084740,101493500,101494139_18342264 ,22050,4214528,0.0007,NaN,N,iOS    ,NaN,3038562,fr_FR      ,FR  ,46,2,1380380989,101494139_18342264.wav,-0.1929,0.2712,0.1312,188.9640,PRETTYClean,NaN,13997,11470,1,36,112
101494139_18878038.wav,/usr/ccrma/media/projects/jordan/Datasets/DAMP-AG/audio/wav,1089775,101493500,101494139_18878038 ,22050,4214784,0.0001,NaN,N,iOS    ,NaN,NaN,fr_FR      ,FR  ,46,2,1380820748,101494139_18878038.wav,-0.2203,0.3458,0.0283,342.5812,PRETTYClean,NaN,15447,12676,1,36,112
101494139_189597139.wav,/usr/ccrma/media/projects/jordan/Datasets/DAMP-AG/audio/wav,1060983,101493500,101494139_189597139,22050,4214784,0,NaN,N,iOS    ,1,3038562,fr_FR      ,FR  ,46,2,1445426220,101494139_189597139.wav,-0.2803,0.4458,0.0017,437.5228,PRETTYClean,NaN,12685,10383,1,36,112
101494139_20534857.wav,/usr/ccrma/media/projects/jordan/Datasets/DAMP-AG/audio/wav,1108160,101493500,101494139_20534857 ,22050,4214784,0.0001,NaN,N,iOS    ,NaN,NaN,fr_FR      ,FR  ,46,2,1382439166,101494139_20534857.wav,-0.2263,0.3598,0.0275,481.5390,PRETTYClean,NaN,7660,6288,1,36,112
101494139_22507703.wav,/usr/ccrma/media/projects/jordan/Datasets/DAMP-AG/audio/wav,1072696,101493500,101494139_22507703 ,22050,4214784,0,NaN,N,iOS    ,1,NaN,fr_FR      ,FR  ,46,2,1384615285,101494139_22507703.wav,-0.3769,0.5002,0.0139,751.2725,PRETTYClean,NaN,8350,6839,1,36,112
101494139_91245049.wav,/usr/ccrma/media/projects/jordan/Datasets/DAMP-AG/audio/wav,1135711,101493500,101494139_91245049 ,22050,4215040,0.0001,NaN,N,iOS    ,1,NaN,fr_FR      ,FR  ,NaN,NaN,1420987580,101494139_91245049.wav,-0.1696,0.2758,0.0073,53.6495,PRETTYClean,NaN,7009,5757,1,36,112
101521892_13828609.wav,/usr/ccrma/media/projects/jordan/Datasets/DAMP-AG/audio/wav,1092210,101442380,101521892_13828609 ,22050,4215296,0.0059,NaN,N,iOS    ,NaN,NaN,en_US      ,US  ,27.05,-82.42,1375033133,101521892_13828609.wav,-0.6719,0.3417,7.3190,1237.2572,PRETTYClean,NaN,921,764,1,104,83
101569107_15204588.wav,/usr/ccrma/media/projects/jordan/Datasets/DAMP-AG/audio/wav,1075814,101428682,101569107_15204588 ,22050,4214784,0.0117,1982,F,iOS    ,NaN,NaN,en_US      ,US  ,41.44,-81.92,1376285056,101569107_15204588.wav,-0.3398,0.3983,2.2782,194.0898,PRETTYClean,NaN,538,438,1,104,83
101573190_16153964.wav,/usr/ccrma/media/projects/jordan/Datasets/DAMP-AG/audio/wav,1125174,101575058,101573190_16153964 ,22050,4215040,0.0085,NaN,N,iOS    ,NaN,NaN,en_US      ,US  ,39.55,-79.88,1377311204,101573190_16153964.wav,-0.7552,0.7765,20.0882,2376.5902,PRETTYClean,NaN,2899,2382,1,104,83
101574315_28720519.wav,/usr/ccrma/media/projects/jordan/Datasets/DAMP-AG/audio/wav,1018895,101574322,101574315_28720519 ,22050,4214400,0.0013,NaN,N,iOS    ,1,NaN,en_US      ,US  ,36.05,-90.5,1389840104,101574315_28720519.wav,-0.5226,0.4061,1.0120,785.6403,PRETTYClean,NaN,2203,1825,1,104,83
101599337_13755983.wav,/usr/ccrma/media/projects/jordan/Datasets/DAMP-AG/audio/wav,1046885,101595973,101599337_13755983 ,22050,4214784,0.04,NaN,N,iOS    ,NaN,NaN,en_US      ,US  ,NaN,NaN,1374957802,101599337_13755983.wav,-0.1293,0.1104,1.6876,42.2047,PRETTYClean,NaN,17436,14299,1,104,83
101613770_16401825.wav,/usr/ccrma/media/projects/jordan/Datasets/DAMP-AG/audio/wav,1136713,101614749,101613770_16401825 ,22050,4214784,0.0004,1982,F,iOS    ,NaN,NaN,en_US      ,US  ,37.09,-81.8,1377641002,101613770_16401825.wav,-1.0000,1.0000,0.7580,2020.5884,PRETTYClean,NaN,10006,8190,1,104,83
101613770_17731860.wav,/usr/ccrma/media/projects/jordan/Datasets/DAMP-AG/audio/wav,1126729,101614749,101613770_17731860 ,22050,4215040,0.0002,1982,F,iOS    ,NaN,NaN,en_US      ,US  ,37.09,-81.81,1379494183,101613770_17731860.wav,-1.0000,1.0000,0.9807,5650.8891,PRETTYClean,NaN,4176,3438,1,104,83
101623464_38857501.wav,/usr/ccrma/media/projects/jordan/Datasets/DAMP-AG/audio/wav,1029534,101622538,101623464_38857501 ,22050,4214656,0,1990,F,iOS    ,1,NaN,en_US      ,US  ,43.54,-116.78,1397851833,101623464_38857501.wav,-0.4508,0.3615,0.0041,558.8551,PRETTYClean,NaN,6703,5518,1,104,83
101630643_17294830.wav,/usr/ccrma/media/projects/jordan/Datasets/DAMP-AG/audio/wav,1057347,101633005,101630643_17294830 ,22050,4214528,0.0052,1978,F,iOS    ,NaN,NaN,en_US      ,US  ,40.79,-76.52,1378852944,101630643_17294830.wav,-0.6571,0.5646,3.3902,654.8805,PRETTYClean,NaN,10726,8775,1,104,83
101648091_15978473.wav,/usr/ccrma/media/projects/jordan/Datasets/DAMP-AG/audio/wav,1094612,101649119,101648091_15978473 ,22050,4214784,0.0001,1970,F,iOS    ,NaN,NaN,en_US      ,US  ,36.1,-96.13,1377101758,101648091_15978473.wav,-0.3233,0.4414,0.0697,540.5675,PRETTYClean,NaN,8428,6902,1,104,83
101655013_13848219.wav,/usr/ccrma/media/projects/jordan/Datasets/DAMP-AG/audio/wav,1156664,101662243,101655013_13848219 ,22050,4214784,0.0283,NaN,N,iOS    ,NaN,NaN,en_US      ,US  ,NaN,NaN,1375046750,101655013_13848219.wav,-0.7722,0.6210,65.5289,2313.4418,PRETTYClean,NaN,1722,1424,1,104,83
101732369_13893050.wav,/usr/ccrma/media/projects/jordan/Datasets/DAMP-AG/audio/wav,1040817,101727917,101732369_13893050 ,22050,4214784,0,1994,F,iOS    ,NaN,NaN,en_US      ,US  ,NaN,NaN,1375083288,101732369_13893050.wav,-0.2881,0.4127,0.0073,596.5232,PRETTYClean,NaN,12414,10165,1,104,83
101733518_13894887.wav,/usr/ccrma/media/projects/jordan/Datasets/DAMP-AG/audio/wav,1146553,101726950,101733518_13894887 ,22050,4215296,0.0019,NaN,N,iOS    ,NaN,NaN,en_US      ,US  ,NaN,NaN,1375087242,101733518_13894887.wav,-1.0000,1.0000,20.7731,11227.1844,PRETTYClean,NaN,9429,7717,1,104,83
101750376_13821085.wav,/usr/ccrma/media/projects/jordan/Datasets/DAMP-AG/audio/wav,1023142,96405066,101750376_13821085 ,22050,4214784,0.0001,NaN,F,iOS    ,NaN,NaN,en_US      ,US  ,30.54,-97.66,1375026780,101750376_13821085.wav,-0.4129,0.3167,0.0796,840.8060,PRETTYClean,NaN,1875,1547,1,104,83
